state_residence,district_residence,Date,new_case,negative_case,Failed_test,Total_test
ODISHA,KANDHAMAL,2021-01-13,0,923,0,923
ODISHA,KANDHAMAL,2021-01-14,0,823,1,824
ODISHA,KANDHAMAL,2021-01-15,1,746,0,747
ODISHA,KENDRAPARA,2021-01-11,3,1381,1,1385
ODISHA,KENDRAPARA,2021-01-12,0,1215,1,1216
ODISHA,KENDRAPARA,2021-01-13,3,1130,0,1133
ODISHA,KENDRAPARA,2021-01-14,0,899,0,899
ODISHA,KENDRAPARA,2021-01-15,5,1432,1,1438
ODISHA,KENDUJHAR,2021-01-11,1,1114,0,1115
ODISHA,KENDUJHAR,2021-01-12,8,1056,0,1064
ODISHA,KENDUJHAR,2021-01-13,23,966,0,989
ODISHA,KENDUJHAR,2021-01-14,3,613,0,616
ODISHA,KENDUJHAR,2021-01-15,2,945,0,947
ODISHA,KHORDHA,2021-01-11,26,1646,4,1676
ODISHA,KHORDHA,2021-01-12,21,2026,4,2051
ODISHA,KHORDHA,2021-01-13,35,1785,1,1821
ODISHA,KHORDHA,2021-01-14,29,1979,0,2008
ODISHA,KHORDHA,2021-01-15,9,1994,4,2007
ODISHA,KORAPUT,2021-01-11,0,1186,0,1186
ODISHA,KORAPUT,2021-01-12,2,1153,0,1155
ODISHA,KORAPUT,2021-01-13,1,436,0,437
ODISHA,KORAPUT,2021-01-14,3,1385,0,1388
ODISHA,KORAPUT,2021-01-15,1,1790,0,1791
ODISHA,MALKANGIRI,2021-01-11,0,687,0,687
ODISHA,MALKANGIRI,2021-01-12,0,779,0,779
ODISHA,MALKANGIRI,2021-01-13,2,766,0,768
ODISHA,MALKANGIRI,2021-01-14,6,672,0,678
ODISHA,MALKANGIRI,2021-01-15,0,760,0,760
ODISHA,MAYURBHANJ,2021-01-11,10,1296,0,1306
ODISHA,MAYURBHANJ,2021-01-12,8,1395,0,1403
ODISHA,MAYURBHANJ,2021-01-13,3,1133,0,1136
ODISHA,MAYURBHANJ,2021-01-14,5,861,1,867
ODISHA,MAYURBHANJ,2021-01-15,3,840,0,843
ODISHA,NABARANGPUR,2021-01-11,1,696,0,697
ODISHA,NABARANGPUR,2021-01-12,0,840,0,840
ODISHA,NABARANGPUR,2021-01-13,2,965,2,969
ODISHA,NABARANGPUR,2021-01-14,1,586,0,587
ODISHA,NABARANGPUR,2021-01-15,0,711,0,711
ODISHA,NAYAGARH,2021-01-11,1,655,2,658
ODISHA,NAYAGARH,2021-01-12,0,622,0,622
ODISHA,NAYAGARH,2021-01-13,9,751,0,760
ODISHA,NAYAGARH,2021-01-14,1,834,0,835
ODISHA,NAYAGARH,2021-01-15,0,493,0,493
ODISHA,NUAPADA,2021-01-11,5,416,0,421
ODISHA,NUAPADA,2021-01-12,3,359,0,362
ODISHA,NUAPADA,2021-01-13,6,332,0,338
ODISHA,NUAPADA,2021-01-14,6,272,0,278
ODISHA,NUAPADA,2021-01-15,18,332,0,350
ODISHA,PURI,2021-01-11,2,1377,1,1380
ODISHA,PURI,2021-01-12,7,1476,0,1483
ODISHA,PURI,2021-01-13,14,1390,0,1404
ODISHA,PURI,2021-01-14,17,1813,0,1830
ODISHA,PURI,2021-01-15,8,1596,0,1604
ODISHA,RAYAGADA,2021-01-11,8,1098,0,1106
ODISHA,RAYAGADA,2021-01-12,0,850,0,850
ODISHA,RAYAGADA,2021-01-13,1,587,0,588
ODISHA,RAYAGADA,2021-01-14,1,758,0,759
ODISHA,RAYAGADA,2021-01-15,1,1244,0,1245
ODISHA,SAMBALPUR,2021-01-11,75,798,0,873
ODISHA,SAMBALPUR,2021-01-12,47,676,0,723
ODISHA,SAMBALPUR,2021-01-13,44,551,0,595
ODISHA,SAMBALPUR,2021-01-14,32,777,0,809
ODISHA,SAMBALPUR,2021-01-15,25,614,0,639
ODISHA,SONEPUR,2021-01-11,0,588,0,588
ODISHA,SONEPUR,2021-01-12,0,679,0,679
ODISHA,SONEPUR,2021-01-13,0,611,0,611
ODISHA,SONEPUR,2021-01-14,1,416,0,417
ODISHA,SONEPUR,2021-01-15,1,636,0,637
ODISHA,SUNDARGARH,2021-01-11,24,1629,1,1654
ODISHA,SUNDARGARH,2021-01-12,57,1279,0,1336
ODISHA,SUNDARGARH,2021-01-13,33,1071,0,1104
ODISHA,SUNDARGARH,2021-01-14,18,756,0,774
ODISHA,SUNDARGARH,2021-01-15,43,957,0,1000
PUDUCHERRY,KARAIKAL,2021-01-11,4,817,1,822
PUDUCHERRY,KARAIKAL,2021-01-12,5,642,0,647
PUDUCHERRY,KARAIKAL,2021-01-13,5,622,0,627
PUDUCHERRY,KARAIKAL,2021-01-14,0,281,0,281
PUDUCHERRY,KARAIKAL,2021-01-15,1,353,0,354
PUDUCHERRY,MAHE,2021-01-11,6,438,0,444
PUDUCHERRY,MAHE,2021-01-12,6,220,0,226
PUDUCHERRY,MAHE,2021-01-13,22,434,0,456
PUDUCHERRY,MAHE,2021-01-14,8,192,0,200
PUDUCHERRY,MAHE,2021-01-15,8,278,0,286
PUDUCHERRY,PONDICHERRY,2021-01-11,10,703,1,714
PUDUCHERRY,PONDICHERRY,2021-01-12,20,635,5,660
PUDUCHERRY,PONDICHERRY,2021-01-13,25,468,3,496
PUDUCHERRY,PONDICHERRY,2021-01-14,18,295,1,314
PUDUCHERRY,PONDICHERRY,2021-01-15,9,290,4,303
PUDUCHERRY,YANAM,2021-01-11,0,67,0,67
PUDUCHERRY,YANAM,2021-01-12,2,95,0,97
PUDUCHERRY,YANAM,2021-01-13,6,4,0,10
PUNJAB,AMRITSAR,2021-01-11,21,2223,1,2245
PUNJAB,AMRITSAR,2021-01-12,39,1819,0,1858
PUNJAB,AMRITSAR,2021-01-13,19,1023,4,1046
PUNJAB,AMRITSAR,2021-01-14,27,1341,0,1368
PUNJAB,AMRITSAR,2021-01-15,16,1633,3,1652
PUNJAB,BARNALA,2021-01-11,3,221,3,227
PUNJAB,BARNALA,2021-01-12,4,265,13,282
PUNJAB,BARNALA,2021-01-13,0,254,17,271
PUNJAB,BARNALA,2021-01-14,0,234,0,234
PUNJAB,BARNALA,2021-01-15,0,226,9,235
PUNJAB,BATHINDA,2021-01-11,10,549,5,564
PUNJAB,BATHINDA,2021-01-12,25,1030,18,1073
PUNJAB,BATHINDA,2021-01-13,12,1046,11,1069
PUNJAB,BATHINDA,2021-01-14,19,834,3,856
PUNJAB,BATHINDA,2021-01-15,17,1038,5,1060
PUNJAB,FARIDKOT,2021-01-11,8,127,2,137
PUNJAB,FARIDKOT,2021-01-12,7,237,1,245
PUNJAB,FARIDKOT,2021-01-13,13,159,0,172
PUNJAB,FARIDKOT,2021-01-14,8,197,2,207
PUNJAB,FARIDKOT,2021-01-15,16,182,2,200
PUNJAB,FATEHGARH SAHIB,2021-01-11,1,377,1,379
PUNJAB,FATEHGARH SAHIB,2021-01-12,5,175,2,182
PUNJAB,FATEHGARH SAHIB,2021-01-13,1,423,0,424
PUNJAB,FATEHGARH SAHIB,2021-01-14,2,117,2,121
PUNJAB,FATEHGARH SAHIB,2021-01-15,6,603,2,611
PUNJAB,FAZILKA,2021-01-11,7,127,4,138
PUNJAB,FAZILKA,2021-01-12,1,183,0,184
PUNJAB,FAZILKA,2021-01-13,1,209,2,212
PUNJAB,FAZILKA,2021-01-14,1,178,0,179
PUNJAB,FAZILKA,2021-01-15,2,364,3,369
PUNJAB,FIROZEPUR,2021-01-11,4,140,7,151
PUNJAB,FIROZEPUR,2021-01-12,1,258,0,259
PUNJAB,FIROZEPUR,2021-01-13,1,208,1,210
PUNJAB,FIROZEPUR,2021-01-14,0,159,0,159
PUNJAB,FIROZEPUR,2021-01-15,0,77,0,77
PUNJAB,GURDASPUR,2021-01-11,6,1423,9,1438
PUNJAB,GURDASPUR,2021-01-12,13,1544,10,1567
PUNJAB,GURDASPUR,2021-01-13,6,1303,23,1332
PUNJAB,GURDASPUR,2021-01-14,10,1315,3,1328
PUNJAB,GURDASPUR,2021-01-15,8,773,0,781
PUNJAB,HOSHIARPUR,2021-01-11,17,1640,13,1670
PUNJAB,HOSHIARPUR,2021-01-12,9,1493,0,1502
PUNJAB,HOSHIARPUR,2021-01-13,9,1100,3,1112
PUNJAB,HOSHIARPUR,2021-01-14,12,1337,3,1352
PUNJAB,HOSHIARPUR,2021-01-15,11,1003,0,1014
PUNJAB,JALANDHAR,2021-01-11,39,2639,116,2794
PUNJAB,JALANDHAR,2021-01-12,37,2662,85,2784
PUNJAB,JALANDHAR,2021-01-13,35,2734,59,2828
PUNJAB,JALANDHAR,2021-01-14,70,3551,127,3748
PUNJAB,JALANDHAR,2021-01-15,50,3803,81,3934
PUNJAB,KAPURTHALA,2021-01-11,13,719,1,733
PUNJAB,KAPURTHALA,2021-01-12,10,932,0,942
PUNJAB,KAPURTHALA,2021-01-13,20,1532,2,1554
PUNJAB,KAPURTHALA,2021-01-14,14,1353,3,1370
PUNJAB,KAPURTHALA,2021-01-15,5,495,0,500
PUNJAB,LUDHIANA,2021-01-11,40,2383,4,2427
PUNJAB,LUDHIANA,2021-01-12,42,1931,15,1988
PUNJAB,LUDHIANA,2021-01-13,39,2039,31,2109
PUNJAB,LUDHIANA,2021-01-14,44,2077,6,2127
PUNJAB,LUDHIANA,2021-01-15,54,2442,6,2502
PUNJAB,MANSA,2021-01-11,6,362,0,368
PUNJAB,MANSA,2021-01-12,9,83,1,93
PUNJAB,MANSA,2021-01-13,3,462,0,465
PUNJAB,MANSA,2021-01-14,0,345,0,345
PUNJAB,MANSA,2021-01-15,2,494,1,497
PUNJAB,MOGA,2021-01-11,1,123,0,124
PUNJAB,MOGA,2021-01-12,0,201,5,206
PUNJAB,MOGA,2021-01-13,4,233,1,238
PUNJAB,MOGA,2021-01-14,1,193,2,196
PUNJAB,MOGA,2021-01-15,3,152,0,155
PUNJAB,PATHANKOT,2021-01-11,5,466,0,471
PUNJAB,PATHANKOT,2021-01-12,5,554,2,561
PUNJAB,PATHANKOT,2021-01-13,8,182,1,191
PUNJAB,PATHANKOT,2021-01-14,6,575,0,581
PUNJAB,PATHANKOT,2021-01-15,4,443,1,448
PUNJAB,PATIALA,2021-01-11,23,915,1,939
PUNJAB,PATIALA,2021-01-12,22,1612,2,1636
PUNJAB,PATIALA,2021-01-13,21,1168,5,1194
PUNJAB,PATIALA,2021-01-14,20,1095,0,1115
PUNJAB,PATIALA,2021-01-15,25,1179,0,1204
PUNJAB,RUPNAGAR,2021-01-11,3,486,11,500
PUNJAB,RUPNAGAR,2021-01-12,11,719,6,736
PUNJAB,RUPNAGAR,2021-01-13,13,564,14,591
PUNJAB,RUPNAGAR,2021-01-14,6,413,1,420
PUNJAB,RUPNAGAR,2021-01-15,8,441,5,454
PUNJAB,S.A.S NAGAR,2021-01-11,46,1008,11,1065
PUNJAB,S.A.S NAGAR,2021-01-12,80,975,24,1079
PUNJAB,S.A.S NAGAR,2021-01-13,51,1021,16,1088
PUNJAB,S.A.S NAGAR,2021-01-14,34,746,9,789
PUNJAB,S.A.S NAGAR,2021-01-15,60,819,4,883
PUNJAB,SANGRUR,2021-01-11,5,892,0,897
PUNJAB,SANGRUR,2021-01-12,3,1147,4,1154
PUNJAB,SANGRUR,2021-01-13,1,972,3,976
PUNJAB,SANGRUR,2021-01-14,4,1076,7,1087
PUNJAB,SANGRUR,2021-01-15,6,1026,0,1032
PUNJAB,SHAHID BHAGAT SINGH NAGAR,2021-01-11,13,65,0,78
PUNJAB,SHAHID BHAGAT SINGH NAGAR,2021-01-12,11,736,0,747
PUNJAB,SHAHID BHAGAT SINGH NAGAR,2021-01-13,15,1920,2,1937
PUNJAB,SHAHID BHAGAT SINGH NAGAR,2021-01-14,14,902,0,916
PUNJAB,SHAHID BHAGAT SINGH NAGAR,2021-01-15,3,578,0,581
PUNJAB,SRI MUKTSAR SAHIB,2021-01-11,3,84,0,87
PUNJAB,SRI MUKTSAR SAHIB,2021-01-12,11,666,4,681
PUNJAB,SRI MUKTSAR SAHIB,2021-01-13,2,361,7,370
PUNJAB,SRI MUKTSAR SAHIB,2021-01-14,1,269,1,271
PUNJAB,SRI MUKTSAR SAHIB,2021-01-15,1,74,0,75
PUNJAB,TARN TARAN,2021-01-11,2,525,1,528
PUNJAB,TARN TARAN,2021-01-12,1,1010,1,1012
PUNJAB,TARN TARAN,2021-01-13,0,351,2,353
PUNJAB,TARN TARAN,2021-01-14,7,148,1,156
PUNJAB,TARN TARAN,2021-01-15,2,1742,0,1744
RAJASTHAN,AJMER,2021-01-11,6,66,765,837
RAJASTHAN,AJMER,2021-01-12,6,101,694,801
RAJASTHAN,AJMER,2021-01-13,7,77,740,824
RAJASTHAN,AJMER,2021-01-14,3,58,624,685
RAJASTHAN,AJMER,2021-01-15,6,62,663,731
RAJASTHAN,ALWAR,2021-01-11,215,2413,9,2637
RAJASTHAN,ALWAR,2021-01-12,221,2179,15,2415
RAJASTHAN,ALWAR,2021-01-13,240,1633,7,1880
RAJASTHAN,ALWAR,2021-01-14,203,1898,8,2109
RAJASTHAN,ALWAR,2021-01-15,0,636,4,640
RAJASTHAN,BANSWARA,2021-01-11,2,56,1,59
RAJASTHAN,BANSWARA,2021-01-12,4,36,0,40
RAJASTHAN,BANSWARA,2021-01-13,4,58,0,62
RAJASTHAN,BANSWARA,2021-01-14,4,28,0,32
RAJASTHAN,BANSWARA,2021-01-15,5,63,0,68
RAJASTHAN,BARAN,2021-01-11,8,183,0,191
RAJASTHAN,BARAN,2021-01-12,8,338,0,346
RAJASTHAN,BARAN,2021-01-13,4,127,0,131
RAJASTHAN,BARAN,2021-01-14,11,291,0,302
RAJASTHAN,BARAN,2021-01-15,7,296,0,303
RAJASTHAN,BARMER,2021-01-11,0,409,3,412
RAJASTHAN,BARMER,2021-01-12,14,250,1,265
RAJASTHAN,BARMER,2021-01-13,1,306,0,307
RAJASTHAN,BARMER,2021-01-14,0,407,0,407
RAJASTHAN,BARMER,2021-01-15,0,197,0,197
RAJASTHAN,BHARATPUR,2021-01-11,2,569,5,576
RAJASTHAN,BHARATPUR,2021-01-12,6,850,3,859
RAJASTHAN,BHARATPUR,2021-01-13,7,506,1,514
RAJASTHAN,BHARATPUR,2021-01-14,3,54,4,61
RAJASTHAN,BHARATPUR,2021-01-15,4,311,1,316
RAJASTHAN,BHILWARA,2021-01-11,7,149,7,163
RAJASTHAN,BHILWARA,2021-01-12,69,516,3,588
RAJASTHAN,BHILWARA,2021-01-13,30,646,1,677
RAJASTHAN,BHILWARA,2021-01-14,29,524,2,555
RAJASTHAN,BHILWARA,2021-01-15,19,409,8,436
RAJASTHAN,BIKANER,2021-01-11,4,710,1,715
RAJASTHAN,BIKANER,2021-01-12,21,374,1,396
RAJASTHAN,BIKANER,2021-01-13,11,384,2,397
RAJASTHAN,BIKANER,2021-01-14,1,347,1,349
RAJASTHAN,BIKANER,2021-01-15,3,552,1,556
RAJASTHAN,BUNDI,2021-01-11,1,113,1,115
RAJASTHAN,BUNDI,2021-01-12,0,242,1,243
RAJASTHAN,BUNDI,2021-01-13,0,205,1,206
RAJASTHAN,BUNDI,2021-01-14,1,34,0,35
RAJASTHAN,BUNDI,2021-01-15,2,139,0,141
RAJASTHAN,CHITTORGARH,2021-01-11,8,843,6,857
RAJASTHAN,CHITTORGARH,2021-01-12,3,185,3,191
RAJASTHAN,CHITTORGARH,2021-01-13,2,975,4,981
RAJASTHAN,CHITTORGARH,2021-01-14,15,898,8,921
RAJASTHAN,CHITTORGARH,2021-01-15,0,922,29,951
RAJASTHAN,CHURU,2021-01-11,0,469,5,474
RAJASTHAN,CHURU,2021-01-12,0,522,6,528
RAJASTHAN,CHURU,2021-01-13,1,398,5,404
RAJASTHAN,CHURU,2021-01-14,0,516,1,517
RAJASTHAN,CHURU,2021-01-15,2,161,0,163
RAJASTHAN,DAUSA,2021-01-11,1,248,9,258
RAJASTHAN,DAUSA,2021-01-12,2,490,24,516
RAJASTHAN,DAUSA,2021-01-13,5,358,20,383
RAJASTHAN,DAUSA,2021-01-14,0,33,3,36
RAJASTHAN,DAUSA,2021-01-15,0,517,7,524
RAJASTHAN,DHOLPUR,2021-01-11,2,452,9,463
RAJASTHAN,DHOLPUR,2021-01-12,6,592,21,619
RAJASTHAN,DHOLPUR,2021-01-13,0,453,5,458
RAJASTHAN,DHOLPUR,2021-01-14,0,13,0,13
RAJASTHAN,DHOLPUR,2021-01-15,1,318,5,324
RAJASTHAN,DUNGARPUR,2021-01-11,15,184,1,200
RAJASTHAN,DUNGARPUR,2021-01-12,38,312,0,350
RAJASTHAN,DUNGARPUR,2021-01-13,9,511,1,521
RAJASTHAN,DUNGARPUR,2021-01-14,10,302,0,312
RAJASTHAN,DUNGARPUR,2021-01-15,8,257,0,265
RAJASTHAN,GANGANAGAR,2021-01-11,0,24,1,25
RAJASTHAN,GANGANAGAR,2021-01-12,6,71,3,80
RAJASTHAN,GANGANAGAR,2021-01-13,6,71,0,77
RAJASTHAN,GANGANAGAR,2021-01-14,2,23,0,25
RAJASTHAN,GANGANAGAR,2021-01-15,11,40,4,55
RAJASTHAN,HANUMANGARH,2021-01-11,0,139,0,139
RAJASTHAN,HANUMANGARH,2021-01-12,6,641,4,651
RAJASTHAN,HANUMANGARH,2021-01-13,1,647,2,650
RAJASTHAN,HANUMANGARH,2021-01-14,3,706,0,709
RAJASTHAN,HANUMANGARH,2021-01-15,1,101,1,103
RAJASTHAN,JAIPUR,2021-01-11,181,2822,227,3230
RAJASTHAN,JAIPUR,2021-01-12,116,2831,279,3226
RAJASTHAN,JAIPUR,2021-01-13,151,2831,258,3240
RAJASTHAN,JAIPUR,2021-01-14,47,1818,231,2096
RAJASTHAN,JAIPUR,2021-01-15,58,2501,309,2868
RAJASTHAN,JAISALMER,2021-01-11,25,369,5,399
RAJASTHAN,JAISALMER,2021-01-12,39,380,1,420
RAJASTHAN,JAISALMER,2021-01-13,79,751,27,857
RAJASTHAN,JAISALMER,2021-01-14,1,516,1,518
RAJASTHAN,JAISALMER,2021-01-15,49,1174,1,1224
RAJASTHAN,JALORE,2021-01-11,8,1084,0,1092
RAJASTHAN,JALORE,2021-01-12,36,831,3,870
RAJASTHAN,JALORE,2021-01-13,18,1095,3,1116
RAJASTHAN,JALORE,2021-01-14,3,790,0,793
RAJASTHAN,JALORE,2021-01-15,60,1546,3,1609
RAJASTHAN,JHALAWAR,2021-01-11,44,645,13,702
RAJASTHAN,JHALAWAR,2021-01-12,30,736,3,769
RAJASTHAN,JHALAWAR,2021-01-13,1,590,0,591
RAJASTHAN,JHALAWAR,2021-01-14,0,269,0,269
RAJASTHAN,JHALAWAR,2021-01-15,0,111,0,111
RAJASTHAN,JHUNJHUNU,2021-01-11,1,88,3,92
RAJASTHAN,JHUNJHUNU,2021-01-12,4,114,6,124
RAJASTHAN,JHUNJHUNU,2021-01-13,1,78,3,82
RAJASTHAN,JHUNJHUNU,2021-01-14,0,90,0,90
RAJASTHAN,JHUNJHUNU,2021-01-15,0,64,5,69
RAJASTHAN,JODHPUR,2021-01-11,30,613,4,647
RAJASTHAN,JODHPUR,2021-01-12,28,890,3,921
RAJASTHAN,JODHPUR,2021-01-13,34,1034,2,1070
RAJASTHAN,JODHPUR,2021-01-14,40,805,4,849
RAJASTHAN,JODHPUR,2021-01-15,26,876,5,907
RAJASTHAN,KARAULI,2021-01-11,3,463,6,472
RAJASTHAN,KARAULI,2021-01-12,7,397,5,409
RAJASTHAN,KARAULI,2021-01-13,3,154,6,163
RAJASTHAN,KARAULI,2021-01-14,6,126,7,139
RAJASTHAN,KARAULI,2021-01-15,1,39,4,44
RAJASTHAN,KOTA,2021-01-11,111,2146,2,2259
RAJASTHAN,KOTA,2021-01-12,123,1437,7,1567
RAJASTHAN,KOTA,2021-01-13,109,1736,2,1847
RAJASTHAN,KOTA,2021-01-14,0,1236,3,1239
RAJASTHAN,KOTA,2021-01-15,143,1862,0,2005
RAJASTHAN,NAGAUR,2021-01-11,61,427,494,982
RAJASTHAN,NAGAUR,2021-01-12,19,488,179,686
RAJASTHAN,NAGAUR,2021-01-13,111,150,661,922
RAJASTHAN,NAGAUR,2021-01-14,2,244,377,623
RAJASTHAN,NAGAUR,2021-01-15,1,242,328,571
RAJASTHAN,PALI,2021-01-11,26,635,5,666
RAJASTHAN,PALI,2021-01-12,0,30,1,31
RAJASTHAN,PALI,2021-01-13,31,686,6,723
RAJASTHAN,PALI,2021-01-14,1,12,2,15
RAJASTHAN,PALI,2021-01-15,15,397,16,428
RAJASTHAN,PRATAPGARH,2021-01-11,1,10,0,11
RAJASTHAN,PRATAPGARH,2021-01-12,0,13,1,14
RAJASTHAN,PRATAPGARH,2021-01-13,1,5,0,6
RAJASTHAN,PRATAPGARH,2021-01-14,1,8,0,9
RAJASTHAN,PRATAPGARH,2021-01-15,0,7,0,7
RAJASTHAN,RAJSAMAND,2021-01-11,13,269,1,283
RAJASTHAN,RAJSAMAND,2021-01-12,18,161,1,180
RAJASTHAN,RAJSAMAND,2021-01-13,1,269,0,270
RAJASTHAN,RAJSAMAND,2021-01-14,4,182,0,186
RAJASTHAN,RAJSAMAND,2021-01-15,16,578,5,599
RAJASTHAN,SAWAI MADHOPUR,2021-01-11,5,238,6,249
RAJASTHAN,SAWAI MADHOPUR,2021-01-12,5,381,14,400
RAJASTHAN,SAWAI MADHOPUR,2021-01-13,13,308,9,330
RAJASTHAN,SAWAI MADHOPUR,2021-01-14,4,204,7,215
RAJASTHAN,SAWAI MADHOPUR,2021-01-15,59,361,4,424
RAJASTHAN,SIKAR,2021-01-11,3,139,5,147
RAJASTHAN,SIKAR,2021-01-12,6,120,8,134
RAJASTHAN,SIKAR,2021-01-13,2,56,12,70
RAJASTHAN,SIKAR,2021-01-14,0,135,10,145
RAJASTHAN,SIKAR,2021-01-15,2,155,11,168
RAJASTHAN,SIROHI,2021-01-11,0,157,0,157
RAJASTHAN,SIROHI,2021-01-12,14,168,0,182
RAJASTHAN,SIROHI,2021-01-13,15,207,0,222
RAJASTHAN,SIROHI,2021-01-14,0,6,0,6
RAJASTHAN,SIROHI,2021-01-15,12,256,0,268
RAJASTHAN,TONK,2021-01-11,0,167,19,186
RAJASTHAN,TONK,2021-01-12,0,204,15,219
RAJASTHAN,TONK,2021-01-13,2,103,6,111
RAJASTHAN,TONK,2021-01-14,1,123,11,135
RAJASTHAN,TONK,2021-01-15,1,177,7,185
RAJASTHAN,UDAIPUR,2021-01-11,109,926,2,1037
RAJASTHAN,UDAIPUR,2021-01-12,101,940,0,1041
RAJASTHAN,UDAIPUR,2021-01-13,101,746,0,847
RAJASTHAN,UDAIPUR,2021-01-14,114,810,0,924
RAJASTHAN,UDAIPUR,2021-01-15,86,1025,3,1114
SIKKIM,EAST DISTRICT,2021-01-11,7,110,0,117
SIKKIM,EAST DISTRICT,2021-01-12,7,204,0,211
SIKKIM,EAST DISTRICT,2021-01-13,13,216,0,229
SIKKIM,EAST DISTRICT,2021-01-14,15,178,0,193
SIKKIM,EAST DISTRICT,2021-01-15,3,128,0,131
SIKKIM,NORTH DISTRICT,2021-01-11,0,1,0,1
SIKKIM,NORTH DISTRICT,2021-01-12,0,2,0,2
SIKKIM,NORTH DISTRICT,2021-01-13,0,5,0,5
SIKKIM,NORTH DISTRICT,2021-01-14,0,4,0,4
SIKKIM,NORTH DISTRICT,2021-01-15,0,3,0,3
SIKKIM,SOUTH DISTRICT,2021-01-11,0,28,0,28
SIKKIM,SOUTH DISTRICT,2021-01-12,0,7,0,7
SIKKIM,SOUTH DISTRICT,2021-01-13,1,38,0,39
SIKKIM,SOUTH DISTRICT,2021-01-14,0,9,0,9
SIKKIM,SOUTH DISTRICT,2021-01-15,1,22,0,23
SIKKIM,WEST DISTRICT,2021-01-11,0,6,1,7
SIKKIM,WEST DISTRICT,2021-01-12,1,7,0,8
SIKKIM,WEST DISTRICT,2021-01-13,0,9,0,9
SIKKIM,WEST DISTRICT,2021-01-14,1,4,0,5
SIKKIM,WEST DISTRICT,2021-01-15,0,5,0,5
TAMIL NADU,ARIYALUR,2021-01-11,2,503,0,505
TAMIL NADU,ARIYALUR,2021-01-12,1,324,0,325
TAMIL NADU,ARIYALUR,2021-01-13,1,271,0,272
TAMIL NADU,ARIYALUR,2021-01-14,0,326,0,326
TAMIL NADU,ARIYALUR,2021-01-15,0,296,0,296
TAMIL NADU,CHENGALPATTU,2021-01-11,19,2862,0,2881
TAMIL NADU,CHENGALPATTU,2021-01-12,44,2813,0,2857
TAMIL NADU,CHENGALPATTU,2021-01-13,20,2816,0,2836
TAMIL NADU,CHENGALPATTU,2021-01-14,8,2367,0,2375
TAMIL NADU,CHENGALPATTU,2021-01-15,19,1756,0,1775
TAMIL NADU,CHENNAI,2021-01-11,166,8065,20,8251
TAMIL NADU,CHENNAI,2021-01-12,184,10148,35,10367
TAMIL NADU,CHENNAI,2021-01-13,169,9604,15,9788
TAMIL NADU,CHENNAI,2021-01-14,125,8492,19,8636
TAMIL NADU,CHENNAI,2021-01-15,156,6168,5,6329
TAMIL NADU,COIMBATORE,2021-01-11,56,2097,1,2154
TAMIL NADU,COIMBATORE,2021-01-12,59,1506,3,1568
TAMIL NADU,COIMBATORE,2021-01-13,95,2462,0,2557
TAMIL NADU,COIMBATORE,2021-01-14,75,1249,1,1325
TAMIL NADU,COIMBATORE,2021-01-15,54,1747,0,1801
TAMIL NADU,CUDDALORE,2021-01-11,7,1742,3,1752
TAMIL NADU,CUDDALORE,2021-01-12,4,1600,1,1605
TAMIL NADU,CUDDALORE,2021-01-13,3,1206,0,1209
TAMIL NADU,CUDDALORE,2021-01-14,9,485,0,494
TAMIL NADU,CUDDALORE,2021-01-15,2,721,0,723
TAMIL NADU,DHARMAPURI,2021-01-11,0,696,1,697
TAMIL NADU,DHARMAPURI,2021-01-12,3,939,0,942
TAMIL NADU,DHARMAPURI,2021-01-13,3,413,0,416
TAMIL NADU,DHARMAPURI,2021-01-14,4,1374,0,1378
TAMIL NADU,DHARMAPURI,2021-01-15,3,710,0,713
TAMIL NADU,DINDIGUL,2021-01-11,5,1669,1,1675
TAMIL NADU,DINDIGUL,2021-01-12,9,1090,0,1099
TAMIL NADU,DINDIGUL,2021-01-13,8,1001,0,1009
TAMIL NADU,DINDIGUL,2021-01-14,7,524,0,531
TAMIL NADU,DINDIGUL,2021-01-15,10,163,0,173
TAMIL NADU,ERODE,2021-01-11,12,545,0,557
TAMIL NADU,ERODE,2021-01-12,16,1475,0,1491
TAMIL NADU,ERODE,2021-01-13,21,1524,0,1545
TAMIL NADU,ERODE,2021-01-14,9,1137,0,1146
TAMIL NADU,ERODE,2021-01-15,11,536,0,547
TAMIL NADU,KALLAKURICHI,2021-01-11,0,422,0,422
TAMIL NADU,KALLAKURICHI,2021-01-12,4,758,0,762
TAMIL NADU,KALLAKURICHI,2021-01-13,3,622,0,625
TAMIL NADU,KALLAKURICHI,2021-01-14,0,1188,0,1188
TAMIL NADU,KALLAKURICHI,2021-01-15,0,759,0,759
TAMIL NADU,KANCHIPURAM,2021-01-11,13,2741,0,2754
TAMIL NADU,KANCHIPURAM,2021-01-12,19,2251,0,2270
TAMIL NADU,KANCHIPURAM,2021-01-13,9,2266,1,2276
TAMIL NADU,KANCHIPURAM,2021-01-14,5,1520,2,1527
TAMIL NADU,KANCHIPURAM,2021-01-15,8,1946,4,1958
TAMIL NADU,KANNIYAKUMARI,2021-01-11,18,2171,2,2191
TAMIL NADU,KANNIYAKUMARI,2021-01-12,8,2210,4,2222
TAMIL NADU,KANNIYAKUMARI,2021-01-13,16,1928,0,1944
TAMIL NADU,KANNIYAKUMARI,2021-01-14,7,901,2,910
TAMIL NADU,KANNIYAKUMARI,2021-01-15,9,1022,1,1032
TAMIL NADU,KARUR,2021-01-11,1,926,1,928
